,CAISO
446,5421.444535370908
447,3826.1390859675066
448,1121.9017997836925
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,494.5688703524242
464,3084.575239619417
465,4095.4864526039314
466,4367.136440093104
467,4249.974422588231
468,4493.629945717832
469,4864.815806485481
470,4535.1032262505305
471,3269.1313379899234
472,898.93335554623
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,491.4184276023757
488,3064.9262518177525
489,4069.397880564746
490,4339.317436187015
491,4222.901749983518
492,4465.005168194331
493,4833.826545723998
494,4506.214260655747
495,3248.3067132710494
496,893.2070791011735
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,585.2651525336331
512,2240.7686943247786
513,3205.219720330906
514,3185.9856542852003
515,3139.2743510313417
516,2868.623564531047
517,2743.6021352339562
518,1850.5919259690231
519,1428.816334823893
520,439.63579533042866
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,578.5102553097585
536,2062.161556146302
537,3742.4413426358815
538,4813.335326481754
539,5169.216635225678
540,5005.088725713641
541,5006.7137545206915
542,4928.712371782296
543,3874.068676006922
544,1467.4010127660447
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,568.2547297749878
560,2175.6419348896834
561,3112.061700856917
562,3093.3866627891944
563,3048.0329989104393
564,2785.2485346717713
565,2663.8607872315747
566,1796.805448373025
567,1387.2885421736792
568,426.8580129765167
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,6.4567130116419005
577,6.4567130116419005
578,6.4567130116419005
579,6.4567130116419005
580,4.842534758731425
581,4.842534758731425
582,3.2283565058209502
583,581.1041710477709
584,2556.858352610192
585,3769.106220545959
586,4963.59812769971
587,5007.180940528293
588,4924.857849629859
589,3656.1137428422253
590,2016.108637885183
591,892.6405738594926
592,274.41030299478075
593,1.6141782529104751
594,1.6141782529104751
595,1.6141782529104751
596,1.6141782529104751
597,1.6141782529104751
598,1.6141782529104751
599,1.6141782529104751
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,1018.9384719400819
608,3530.646902279082
609,4552.597015022928
610,4936.07927736885
611,5454.081495616221
612,5762.272737868049
613,6102.588148693358
614,6118.650232980098
615,4952.14136165559
616,1961.5820435181477
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,953.6668740026751
632,3714.2815092735764
633,5644.283060735696
634,6269.266784615208
635,6337.270194985518
636,6327.555422075474
637,6147.832123239655
638,5467.79801953656
639,4389.45822652165
640,1337.4004039494218
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,1020.7767336050462
656,3537.016524225564
657,4560.810331920084
658,4944.984432646318
659,5463.921176035681
660,5772.668424525088
661,6113.597796635544
662,6129.688858446066
663,4961.075494456841
664,1965.1209236101088
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,12.136578780518885
679,885.9702509778787
680,3150.1164479213467
681,5105.454140338278
682,5367.064838496129
683,5292.896857059624
684,4997.573440067
685,4868.116599741464
686,3902.584332313517
687,1931.0645348558935
688,494.9027124944923
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,186.32330557350178
704,980.0312450637732
705,1860.2988304503956
706,2608.5262780290245
707,3129.3512660494434
708,3309.8061210537007
709,3336.2141486152996
710,2865.2709904334565
711,1695.9822145115595
712,516.4236500934852
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,6.518474728674538
721,6.518474728674538
722,6.518474728674538
723,6.518474728674538
724,4.888856046505904
725,4.888856046505904
726,3.259237364337269
727,586.6627255807084
728,2581.3159925551167
729,3805.1596228637613
730,5011.07744766855
731,5055.077152087103
732,4971.966599296504
733,3691.086315111957
734,2035.3937340286245
735,901.1791312392548
736,277.03517596866783
737,1.6296186821686345
738,1.6296186821686345
739,1.6296186821686345
740,1.6296186821686345
741,1.6296186821686345
742,1.6296186821686345
743,1.6296186821686345
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,23.054381385634773
751,1562.686112182809
752,3906.2140982529872
753,6048.2668383008795
754,6609.590906820682
755,6442.196050672813
756,6173.5623893097645
757,6144.493821475702
758,5140.1246845884825
759,4107.689344275274
760,1429.371645909356
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,1129.3369102140655
776,4155.319071057143
777,6332.29617883149
778,7229.358121696564
779,7136.448134756967
780,6667.092511079348
781,6743.983534753498
782,6045.556736379976
783,4238.6176800374715
784,1361.6118775630578
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,6.623417550654659
799,1561.8018584443685
800,4902.653670994579
801,7032.744755285118
802,8032.880805433972
803,7917.633340052579
804,7835.502962424463
805,8101.76434796078
806,7729.528281613988
807,5678.918207931305
808,1887.674001936578
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,1573.5858762018042
824,5305.089199195
825,7245.511018511366
826,8116.495812409053
827,7990.208028713875
828,8025.287968629203
829,8133.534640367926
830,7778.726105224334
831,5956.5737976225
832,1969.4880552462075
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,1631.5085445574698
848,5235.981282020686
849,6661.829219936111
850,7167.616549189754
851,6623.45236032348
852,6759.247402029711
853,7290.619304358442
854,6846.825363709817
855,5267.46998734387
856,2014.2931186424253
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.9983818244778911
871,1209.040389442726
872,2999.139000731585
873,4804.213339387612
874,5756.669599939521
875,5962.3362557819655
876,6001.273146936604
877,5749.680927168175
878,4961.95766765512
879,3598.1680954183194
880,1479.6018638762348
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,1494.7880449386184
896,4885.757272554474
897,6990.662886855795
898,7592.752593463723
899,7438.617628572094
900,7433.80091091923
901,6918.412122062842
902,6244.071650661963
903,4954.7968922455175
904,2613.872112953889
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,1039.2542480733505
920,4201.155203601536
921,6477.616889857446
922,6763.8465025829255
923,6856.135489863571
924,7149.052710363009
925,7244.016740753238
926,6704.995554172079
927,5578.802405037251
928,1744.128107448712
929,5.350086219167828
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,998.6848726615865
944,3460.4676819219703
945,4462.10433253231
946,4837.964058006917
947,5345.669865192512
948,5647.735141948282
949,5981.286050157423
950,5997.028865884108
951,4853.706873733602
952,1922.591370621419
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,17.771015060413895
967,1441.5429275476918
968,3716.2328552806703
969,4838.942865567994
970,5492.289007494976
971,5243.494796649182
972,4811.763666063832
973,4136.4650937681035
974,2702.2396430099952
975,1701.836030491401
976,728.6116174769697
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,1347.2745598527983
992,4281.047064820063
993,6114.654880424603
994,6539.2106685538265
995,6800.779095295979
996,6472.17554411237
997,6604.9313787905485
998,5960.868418470674
999,4650.39745635044
1000,1720.5681939973786
1001,14.458556252078813
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,1186.516529681799
1016,4041.571929228628
1017,6301.756949084446
1018,6717.682580413121
1019,6827.306390220679
1020,6604.834540905341
1021,6482.313812296894
1022,5329.651694467429
1023,4476.842938758637
1024,1739.4719232699201
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,22.387180669773834
1039,1517.461507138148
1040,3793.1670900047225
1041,5873.2281809311
1042,6418.307362456028
1043,6255.756963679844
1044,5994.8976410929145
1045,5966.670326335373
1046,4991.36793367827
1047,3988.8115819449204
1048,1388.0052015259776
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,49.93343677670977
1063,1840.9669716886945
1064,5212.787991926518
1065,7396.718832002613
1066,8143.092308033432
1067,7454.536495638803
1068,7018.275942747549
1069,6484.776591922703
1070,5934.194749568983
1071,4325.812470234962
1072,2106.4026092912045
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,122.32016084421427
1087,1975.8651787980743
1088,3196.107428510115
1089,4495.265911024874
1090,5439.301345927399
1091,5546.824713121104
1092,5550.770524761239
1093,5574.445394602056
1094,5388.992247515667
1095,4581.087314197832
1096,2227.4106708567406
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,22.493706620703893
1111,1524.6821139859726
1112,3811.216291342743
1113,5901.175032579448
1114,6448.847889431369
1115,6285.524019620172
1116,6023.423438126752
1117,5995.061808039777
1118,5015.118589172589
1119,4007.791727462807
1120,1394.6098104836417
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,67.73540327411
1135,1777.247962096886
1136,4257.653920086915
1137,5772.024007572373
1138,6359.064169281327
1139,6368.7406554633435
1140,5659.131668782191
1141,5360.773344836706
1142,5259.170239925542
1143,4381.835492756116
1144,2291.714477440722
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,68.21051875551538
1159,1789.714087347094
1160,4287.518321775253
1161,5812.510633952132
1162,6403.668463166599
1163,6413.4128229888165
1164,5698.826436026275
1165,5398.375341507932
1166,5296.05956337466
1167,4412.570939493698
1168,2307.7892178949373
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,157.29081054105595
1183,2394.6723400740357
1184,5534.0685178118465
1185,7729.719832303321
1186,8342.832991759275
1187,8387.773223342432
1188,8379.748181988298
1189,7959.236015031597
1190,7468.103484158504
1191,6015.570999059976
1192,3201.991500300068
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,136.54956950489475
1207,2671.33381118799
1208,6163.290763381124
1209,8222.14009776075
1210,8684.817765306461
1211,8548.268195801567
1212,8493.913512794765
1213,8488.610616891661
1214,8112.10500777137
1215,6718.7691092311325
1216,3403.1334458161637
1217,9.28006783042974
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,430.32798885813077
1231,3737.4399609241023
1232,6863.524533831005
1233,8285.882670080835
1234,8772.070542108051
1235,8919.995788278033
1236,8841.378174928952
1237,9202.398530966182
1238,9093.78209147074
1239,7731.421607513628
1240,4386.0352710540255
1241,171.71741863088872
1242,160.33855354089008
1243,160.33855354089008
1244,73.44540194453675
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,331.32430346409984
1255,3577.9044902609694
1256,6804.585319492428
1257,8127.892597592287
1258,8462.2018046912
1259,8494.040776795857
1260,8462.2018046912
1261,8389.569149577446
1262,8067.199557017782
1263,7138.894526591341
1264,4026.6350033609965
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,171.6870117650656
1279,2303.80013461495
1280,5487.3298411423675
1281,6504.142841053298
1282,7142.978233667497
1283,8536.437933807214
1284,8125.187649811825
1285,8149.143977034858
1286,7869.653492766146
1287,6591.982707537751
1288,3710.568905434131
1289,35.93449083454861
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,106.90258169799273
1303,2396.7294859698122
1304,5577.411237724904
1305,7291.8118997704905
1306,7256.1777058711605
1307,7278.6140501781465
1308,7425.110180653174
1309,8102.159864740461
1310,7666.630828193083
1311,6515.778343740619
1312,3547.5819704222768
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,48.23966308595547
1327,1686.7802192389097
1328,4724.271004884572
1329,6446.426977053183
1330,7475.539789553567
1331,8033.5118925811175
1332,8052.8077578155
1333,7835.7292739287
1334,6957.767405764311
1335,5195.411714357404
1336,2014.8099282234068
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,69.30101728149751
1351,1211.9619766438634
1352,3440.8760906045854
1353,4577.090443708207
1354,4938.100394197869
1355,5313.615208769705
1356,4852.682861269511
1357,5212.081160194487
1358,4382.080604381203
1359,3640.720884625648
1360,2111.263549738645
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,152.9905130630679
1375,2572.1530008728296
1376,5702.083913954761
1377,7702.1161420188255
1378,8173.836890629952
1379,8094.154331742937
1380,8000.12891225626
1381,8192.960704762834
1382,7941.163818679869
1383,6653.493667065713
1384,3582.527847560174
1385,11.155558244182034
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,652.7657955921347
1399,4240.019518196646
1400,7375.661859560678
1401,8310.438255665425
1402,8692.040012303125
1403,8608.225672989935
1404,8721.621543825428
1405,8757.11938165219
1406,8478.066934291805
1407,7458.490147823122
1408,4553.583752333049
1409,31.553633623788993
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,303.1629064474391
1423,3010.776589427742
1424,6379.25332773262
1425,8324.9496532392
1426,8894.382625666929
1427,8992.228854731977
1428,8496.581563238544
1429,8485.353307444197
1430,8467.708905481646
1431,7550.2000034290795
1432,4553.859742879787
1433,43.30898663534844
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,655.0576506603314
1447,4254.906190089766
1448,7401.557744621268
1449,8339.616132575944
1450,8722.557689684021
1451,8638.449078949689
1452,8752.243081707904
1453,8787.865552136562
1454,8507.833354044607
1455,7484.676842288138
1456,4569.571345542917
1457,31.664418158807564
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,329.64201181973135
1471,3559.7377612725336
1472,6770.035191697125
1473,8086.623407073228
1474,8419.235166747192
1475,8450.91247719233
1476,8419.235166747192
1477,8346.971302294216
1478,8026.238534037182
1479,7102.646951371088
1480,4006.189855358716
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,370.74920842506816
1495,3351.442183648633
1496,7292.489936642859
1497,9074.372696077879
1498,9458.187955901189
1499,9358.559313989606
1500,9273.629979901043
1501,9159.302030166442
1502,9195.233671511602
1503,8024.188814944317
1504,4950.400223508289
1505,40.83141061950089
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,365.39392933813025
1519,3303.0323480257416
1520,7187.1537202411955
1521,8943.298111905955
1522,9321.569360339701
1523,9223.379802235624
1524,9139.677228114113
1525,9027.000686027464
1526,9062.413313540412
1527,7908.283589595744
1528,4878.894272351862
1529,40.24162217380289
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,378.2662963216768
1543,3419.3940090400033
1544,7440.348075225933
1545,9258.35921745919
1546,9649.956484576345
1547,9548.307832260827
1548,9461.656522090225
1549,9345.010527629795
1550,9381.670697317359
1551,8186.8824397726785
1552,5050.771560136574
1553,41.65928373586748
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,372.79992893016794
1567,3369.9799742938526
1568,7332.826795917179
1569,9124.565661392127
1570,9510.503913808821
1571,9410.324197224063
1572,9324.925094561644
1573,9209.964764054545
1574,9246.09515364249
1575,8068.572911162621
1576,4977.78231095744
1577,41.057260895392936
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,566.9182581514143
1591,3620.3892937947708
1592,6555.5469538239195
1593,7575.01387369968
1594,8201.0888196582
1595,8290.80979616564
1596,8116.297567134682
1597,8075.873830466495
1598,7801.781176960246
1599,6968.657823676863
1600,4238.57668137901
1601,4.929723983925341
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1615,459.8615893990899
1616,3332.0075024280072
1617,6605.139991680353
1618,7852.653784375462
1619,8197.947780567858
1620,7367.332729819328
1621,7244.809053751058
1622,7469.170590447501
1623,7009.309001048411
1624,5443.551893890263
1625,2950.1155250723614
1626,25.459465157043038
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,219.63895886155643
1639,1732.4185335056493
1640,3385.559099611565
1641,3991.1907849931354
1642,4434.367619145743
1643,4616.31705252218
1644,4902.237590685152
1645,4118.555388356641
1646,4375.883872703317
1647,3716.9669961186473
1648,2505.7036253555075
1649,506.85913583436104
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,346.29441046328054
1663,3093.743060014366
1664,5992.10600517591
1665,7592.875497901115
1666,7722.230608424362
1667,6983.828519187484
1668,6929.930556469463
1669,5955.724880341246
1670,4764.579904272997
1671,3519.5369654867272
1672,1596.727145521352
1673,0.0
1674,0.0
